PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40
PRD0904624,CL00103,DEP00035,G00010,D00003
PRD0901349,CL00112,DEP00039,G00010,D00003
PRD0902661,CL00114,DEP00041,G00011,D00003
PRD0901908,CL00116,DEP00042,G00011,D00003
PRD0903451,CL00116,DEP00042,G00011,D00003
PRD0901781,CL00127,DEP00046,G00013,D00003
PRD0900838,CL00129,DEP00046,G00013,D00003
PRD0902015,CL00134,DEP00047,G00013,D00003
PRD0903102,CL00131,DEP00047,G00013,D00003
PRD0902720,CL00134,DEP00047,G00013,D00003
PRD0901157,CL00138,DEP00048,G00013,D00003
PRD0903707,CL00139,DEP00048,G00013,D00003
PRD0901925,CL00140,DEP00049,G00014,D00003
PRD0902660,CL00140,DEP00049,G00014,D00003
PRD0904712,CL00140,DEP00049,G00014,D00003
PRD0904163,CL00140,DEP00049,G00014,D00003
PRD0903466,CL00140,DEP00049,G00014,D00003
PRD0900842,CL00140,DEP00049,G00014,D00003
PRD0904224,CL00140,DEP00049,G00014,D00003
PRD0902579,CL00140,DEP00049,G00014,D00003
PRD0900200,CL00144,DEP00051,G00015,D00003
PRD0902314,CL00153,DEP00052,G00015,D00003
PRD0901608,CL00153,DEP00052,G00015,D00003
PRD0901848,CL00153,DEP00052,G00015,D00003
PRD0903487,CL00150,DEP00052,G00015,D00003
PRD0902855,CL00148,DEP00052,G00015,D00003
PRD0904606,CL00154,DEP00052,G00015,D00003
PRD0902338,CL00155,DEP00053,G00016,D00003
PRD0903797,CL00155,DEP00053,G00016,D00003
PRD0901136,CL00156,DEP00053,G00016,D00003
PRD0901420,CL00160,DEP00054,G00016,D00003
PRD0900049,CL00160,DEP00054,G00016,D00003
PRD0901757,CL00161,DEP00054,G00016,D00003
PRD0903438,CL00159,DEP00054,G00016,D00003
PRD0901397,CL00160,DEP00054,G00016,D00003
PRD0904931,CL00160,DEP00054,G00016,D00003
PRD0901944,CL00160,DEP00054,G00016,D00003
PRD0903984,CL00159,DEP00054,G00016,D00003
PRD0904472,CL00161,DEP00054,G00016,D00003
PRD0900615,CL00160,DEP00054,G00016,D00003
PRD0901840,CL00161,DEP00054,G00016,D00003
PRD0903598,CL00163,DEP00055,G00016,D00003
PRD0903987,CL00164,DEP00055,G00016,D00003
PRD0903927,CL00163,DEP00055,G00016,D00003
PRD0904155,CL00163,DEP00055,G00016,D00003
PRD0903770,CL00163,DEP00055,G00016,D00003
PRD0902962,CL00162,DEP00055,G00016,D00003
PRD0900596,CL00199,DEP00067,G00021,D00005
PRD0904309,CL00207,DEP00069,G00022,D00005
PRD0904694,CL00209,DEP00069,G00022,D00005
PRD0904919,CL00209,DEP00069,G00022,D00005
PRD0902829,CL00209,DEP00069,G00022,D00005
PRD0900460,CL00235,DEP00083,G00028,D00008
PRD0901246,CL00238,DEP00084,G00028,D00008
PRD0901649,CL00171,DEP00057,G00017,D00004
PRD0901844,CL00238,DEP00084,G00028,D00008
PRD0901914,CL00173,DEP00058,G00017,D00004
PRD0902657,CL00204,DEP00068,G00022,D00005
PRD0901193,CL00238,DEP00084,G00028,D00008
PRD0903669,CL00187,DEP00062,G00018,D00004
PRD0903723,CL00203,DEP00068,G00022,D00005
PRD0904678,CL00203,DEP00068,G00022,D00005
PRD0901738,CL00204,DEP00068,G00022,D00005
PRD0904562,CL00001,DEP00001,G00001,D00001
PRD0903709,CL00003,DEP00002,G00001,D00001
PRD0902272,CL00006,DEP00002,G00001,D00001
PRD0902833,CL00032,DEP00008,G00004,D00002
PRD0902702,CL00046,DEP00012,G00004,D00002
PRD0902795,CL00047,DEP00012,G00004,D00002
PRD0903637,CL00063,DEP00019,G00007,D00002
PRD0901613,CL00063,DEP00019,G00007,D00002
PRD0901836,CL00068,DEP00019,G00007,D00002
PRD0900222,CL00069,DEP00020,G00007,D00002
PRD0902262,CL00070,DEP00020,G00007,D00002
PRD0901433,CL00071,DEP00020,G00007,D00002
PRD0903492,CL00070,DEP00020,G00007,D00002
PRD0902064,CL00073,DEP00021,G00007,D00002
PRD0904049,CL00073,DEP00021,G00007,D00002
PRD0901635,CL00073,DEP00021,G00007,D00002
PRD0903683,CL00072,DEP00021,G00007,D00002
PRD0904520,CL00075,DEP00022,G00007,D00002
PRD0900826,CL00076,DEP00022,G00007,D00002
PRD0901898,CL00079,DEP00022,G00007,D00002
PRD0902845,CL00077,DEP00022,G00007,D00002
PRD0901227,CL00079,DEP00022,G00007,D00002
PRD0901832,CL00076,DEP00022,G00007,D00002
PRD0902357,CL00081,DEP00023,G00007,D00002
PRD0903724,CL00086,DEP00024,G00007,D00002
PRD0903055,CL00086,DEP00024,G00007,D00002
PRD0902763,CL00086,DEP00024,G00007,D00002
PRD0903095,CL00105,DEP00036,G00010,D00003
PRD0904295,CL00105,DEP00036,G00010,D00003
PRD0902220,CL00105,DEP00036,G00010,D00003
PRD0902636,CL00108,DEP00037,G00010,D00003
PRD0904302,CL00108,DEP00037,G00010,D00003
PRD0904396,CL00111,DEP00039,G00010,D00003
PRD0904860,CL00114,DEP00041,G00011,D00003
PRD0904149,CL00114,DEP00041,G00011,D00003
PRD0904190,CL00128,DEP00046,G00013,D00003
PRD0900281,CL00129,DEP00046,G00013,D00003
PRD0902304,CL00129,DEP00046,G00013,D00003
PRD0901801,CL00128,DEP00046,G00013,D00003
PRD0901139,CL00128,DEP00046,G00013,D00003
PRD0902031,CL00130,DEP00047,G00013,D00003
PRD0903933,CL00140,DEP00049,G00014,D00003
PRD0901541,CL00140,DEP00049,G00014,D00003
PRD0900026,CL00144,DEP00051,G00015,D00003
PRD0900893,CL00144,DEP00051,G00015,D00003
PRD0902451,CL00149,DEP00052,G00015,D00003
PRD0900327,CL00150,DEP00052,G00015,D00003
PRD0904903,CL00149,DEP00052,G00015,D00003
PRD0900651,CL00148,DEP00052,G00015,D00003
PRD0904191,CL00150,DEP00052,G00015,D00003
PRD0902366,CL00163,DEP00055,G00016,D00003
PRD0902091,CL00201,DEP00067,G00021,D00005
PRD0903519,CL00201,DEP00067,G00021,D00005
PRD0900854,CL00202,DEP00067,G00021,D00005
PRD0901445,CL00195,DEP00067,G00021,D00005
PRD0904705,CL00202,DEP00067,G00021,D00005
PRD0902485,CL00205,DEP00069,G00022,D00005
PRD0900538,CL00208,DEP00069,G00022,D00005
PRD0903117,CL00207,DEP00069,G00022,D00005
PRD0901109,CL00208,DEP00069,G00022,D00005
PRD0904949,CL00208,DEP00069,G00022,D00005
PRD0904477,CL00090,DEP00026,G00008,D00002
PRD0900062,CL00175,DEP00059,G00017,D00004
PRD0904104,CL00061,DEP00018,G00006,D00002
PRD0901399,CL00098,DEP00031,G00008,D00002
PRD0900259,CL00094,DEP00029,G00008,D00002
PRD0903861,CL00098,DEP00031,G00008,D00002
PRD0901927,CL00006,DEP00002,G00001,D00001
PRD0902639,CL00009,DEP00003,G00002,D00001
PRD0902520,CL00013,DEP00004,G00003,D00001
PRD0900243,CL00017,DEP00005,G00003,D00001
PRD0904765,CL00032,DEP00008,G00004,D00002
PRD0904672,CL00034,DEP00009,G00004,D00002
PRD0904071,CL00050,DEP00013,G00005,D00002
PRD0903082,CL00050,DEP00013,G00005,D00002
PRD0904675,CL00064,DEP00019,G00007,D00002
PRD0901503,CL00070,DEP00020,G00007,D00002
PRD0902810,CL00070,DEP00020,G00007,D00002
PRD0904277,CL00079,DEP00022,G00007,D00002
PRD0902766,CL00079,DEP00022,G00007,D00002
PRD0904962,CL00078,DEP00022,G00007,D00002
PRD0900412,CL00076,DEP00022,G00007,D00002
PRD0904552,CL00079,DEP00022,G00007,D00002
PRD0902793,CL00076,DEP00022,G00007,D00002
PRD0904363,CL00075,DEP00022,G00007,D00002
PRD0901013,CL00075,DEP00022,G00007,D00002
PRD0902463,CL00089,DEP00025,G00008,D00002
PRD0903188,CL00089,DEP00025,G00008,D00002
PRD0902397,CL00089,DEP00025,G00008,D00002
PRD0903445,CL00092,DEP00027,G00008,D00002
PRD0904713,CL00092,DEP00027,G00008,D00002
PRD0902407,CL00096,DEP00030,G00008,D00002
PRD0900880,CL00100,DEP00033,G00009,D00002
PRD0900663,CL00103,DEP00035,G00010,D00003
PRD0902974,CL00103,DEP00035,G00010,D00003
PRD0901223,CL00103,DEP00035,G00010,D00003
PRD0903304,CL00107,DEP00037,G00010,D00003
PRD0900101,CL00110,DEP00039,G00010,D00003
PRD0901762,CL00110,DEP00039,G00010,D00003
PRD0903595,CL00116,DEP00042,G00011,D00003
PRD0901596,CL00116,DEP00042,G00011,D00003
PRD0900995,CL00116,DEP00042,G00011,D00003
PRD0900989,CL00116,DEP00042,G00011,D00003
PRD0902996,CL00116,DEP00042,G00011,D00003
PRD0902331,CL00122,DEP00044,G00012,D00003
PRD0902225,CL00123,DEP00044,G00012,D00003
PRD0904941,CL00123,DEP00044,G00012,D00003
PRD0901169,CL00122,DEP00044,G00012,D00003
PRD0904756,CL00122,DEP00044,G00012,D00003
PRD0901204,CL00133,DEP00047,G00013,D00003
PRD0904228,CL00132,DEP00047,G00013,D00003
PRD0902610,CL00140,DEP00049,G00014,D00003
PRD0903018,CL00148,DEP00052,G00015,D00003
PRD0903794,CL00148,DEP00052,G00015,D00003
PRD0904797,CL00160,DEP00054,G00016,D00003
PRD0903959,CL00159,DEP00054,G00016,D00003
PRD0903698,CL00163,DEP00055,G00016,D00003
PRD0901637,CL00162,DEP00055,G00016,D00003
PRD0902519,CL00163,DEP00055,G00016,D00003
PRD0900347,CL00162,DEP00055,G00016,D00003
PRD0900468,CL00093,DEP00028,G00008,D00002
PRD0904075,CL00093,DEP00028,G00008,D00002
PRD0904024,CL00142,DEP00050,G00014,D00003
PRD0903905,CL00185,DEP00062,G00018,D00004
PRD0900697,CL00193,DEP00066,G00020,D00004
PRD0903156,CL00003,DEP00002,G00001,D00001
PRD0901450,CL00010,DEP00003,G00002,D00001
PRD0904746,CL00018,DEP00005,G00003,D00001
PRD0902935,CL00050,DEP00013,G00005,D00002
PRD0901539,CL00067,DEP00019,G00007,D00002
PRD0900639,CL00069,DEP00020,G00007,D00002
PRD0903968,CL00074,DEP00021,G00007,D00002
PRD0902120,CL00079,DEP00022,G00007,D00002
PRD0904447,CL00096,DEP00030,G00008,D00002
PRD0901679,CL00101,DEP00034,G00010,D00003
PRD0900313,CL00103,DEP00035,G00010,D00003
PRD0904531,CL00103,DEP00035,G00010,D00003
PRD0903130,CL00114,DEP00041,G00011,D00003
PRD0904490,CL00129,DEP00046,G00013,D00003
PRD0900686,CL00129,DEP00046,G00013,D00003
PRD0902139,CL00129,DEP00046,G00013,D00003
PRD0900693,CL00129,DEP00046,G00013,D00003
PRD0904180,CL00135,DEP00048,G00013,D00003
PRD0903020,CL00135,DEP00048,G00013,D00003
PRD0901282,CL00140,DEP00049,G00014,D00003
PRD0900326,CL00150,DEP00052,G00015,D00003
PRD0903140,CL00152,DEP00052,G00015,D00003
PRD0900605,CL00148,DEP00052,G00015,D00003
PRD0902717,CL00150,DEP00052,G00015,D00003
PRD0904091,CL00155,DEP00053,G00016,D00003
PRD0904958,CL00155,DEP00053,G00016,D00003
PRD0901805,CL00156,DEP00053,G00016,D00003
PRD0904541,CL00155,DEP00053,G00016,D00003
PRD0902339,CL00159,DEP00054,G00016,D00003
PRD0900190,CL00159,DEP00054,G00016,D00003
PRD0903886,CL00160,DEP00054,G00016,D00003
PRD0901875,CL00164,DEP00055,G00016,D00003
PRD0900390,CL00164,DEP00055,G00016,D00003
PRD0902662,CL00164,DEP00055,G00016,D00003
PRD0904046,CL00164,DEP00055,G00016,D00003
PRD0904744,CL00164,DEP00055,G00016,D00003
PRD0900689,CL00164,DEP00055,G00016,D00003
PRD0901587,CL00164,DEP00055,G00016,D00003
PRD0900837,CL00195,DEP00067,G00021,D00005
PRD0904153,CL00197,DEP00067,G00021,D00005
PRD0902928,CL00201,DEP00067,G00021,D00005
PRD0904609,CL00197,DEP00067,G00021,D00005
PRD0904736,CL00197,DEP00067,G00021,D00005
PRD0904732,CL00198,DEP00067,G00021,D00005
PRD0902607,CL00207,DEP00069,G00022,D00005
PRD0900103,CL00207,DEP00069,G00022,D00005
PRD0901215,CL00218,DEP00073,G00023,D00005
PRD0901956,CL00229,DEP00081,G00027,D00008
PRD0901075,CL00226,DEP00078,G00024,D00006
PRD0901574,CL00213,DEP00070,G00022,D00005
PRD0902741,CL00240,DEP00086,G00028,D00008
PRD0900912,CL00006,DEP00002,G00001,D00001
PRD0903545,CL00023,DEP00008,G00004,D00002
PRD0902506,CL00025,DEP00008,G00004,D00002
PRD0900373,CL00026,DEP00008,G00004,D00002
PRD0901548,CL00063,DEP00019,G00007,D00002
PRD0902201,CL00070,DEP00020,G00007,D00002
PRD0900321,CL00070,DEP00020,G00007,D00002
PRD0902908,CL00070,DEP00020,G00007,D00002
PRD0901163,CL00073,DEP00021,G00007,D00002
PRD0902606,CL00101,DEP00034,G00010,D00003
PRD0900944,CL00104,DEP00036,G00010,D00003
PRD0903547,CL00116,DEP00042,G00011,D00003
PRD0902876,CL00116,DEP00042,G00011,D00003
PRD0902776,CL00129,DEP00046,G00013,D00003
PRD0901513,CL00136,DEP00048,G00013,D00003
PRD0901487,CL00136,DEP00048,G00013,D00003
PRD0901508,CL00135,DEP00048,G00013,D00003
PRD0900416,CL00140,DEP00049,G00014,D00003
PRD0900197,CL00144,DEP00051,G00015,D00003
PRD0904906,CL00153,DEP00052,G00015,D00003
PRD0900331,CL00163,DEP00055,G00016,D00003
PRD0904950,CL00168,DEP00055,G00016,D00003
PRD0902096,CL00162,DEP00055,G00016,D00003
PRD0901195,CL00162,DEP00055,G00016,D00003
PRD0900141,CL00197,DEP00067,G00021,D00005
PRD0900417,CL00199,DEP00067,G00021,D00005
PRD0904357,CL00199,DEP00067,G00021,D00005
PRD0902670,CL00207,DEP00069,G00022,D00005
PRD0904563,CL00207,DEP00069,G00022,D00005
PRD0901847,CL00205,DEP00069,G00022,D00005
PRD0901087,CL00205,DEP00069,G00022,D00005
PRD0901203,CL00209,DEP00069,G00022,D00005
PRD0902435,CL00224,DEP00076,G00023,D00005
PRD0902586,CL00142,DEP00050,G00014,D00003
PRD0904685,CL00188,DEP00062,G00018,D00004
PRD0901251,CL00060,DEP00017,G00006,D00002
PRD0901398,CL00238,DEP00084,G00028,D00008
PRD0902148,CL00225,DEP00077,G00024,D00006
PRD0902259,CL00238,DEP00084,G00028,D00008
PRD0903474,CL00237,DEP00084,G00028,D00008
PRD0900169,CL00238,DEP00084,G00028,D00008
PRD0901517,CL00238,DEP00084,G00028,D00008
PRD0900650,CL00060,DEP00017,G00006,D00002
PRD0904534,CL00003,DEP00002,G00001,D00001
PRD0904741,CL00003,DEP00002,G00001,D00001
PRD0904953,CL00035,DEP00009,G00004,D00002
PRD0903191,CL00051,DEP00013,G00005,D00002
PRD0904266,CL00067,DEP00019,G00007,D00002
PRD0902452,CL00067,DEP00019,G00007,D00002
PRD0903359,CL00067,DEP00019,G00007,D00002
PRD0902199,CL00070,DEP00020,G00007,D00002
PRD0900145,CL00070,DEP00020,G00007,D00002
PRD0902564,CL00073,DEP00021,G00007,D00002
PRD0903465,CL00073,DEP00021,G00007,D00002
PRD0903262,CL00074,DEP00021,G00007,D00002
PRD0901771,CL00079,DEP00022,G00007,D00002
PRD0903462,CL00076,DEP00022,G00007,D00002
PRD0903150,CL00076,DEP00022,G00007,D00002
PRD0903098,CL00079,DEP00022,G00007,D00002
PRD0901951,CL00101,DEP00034,G00010,D00003
PRD0904779,CL00101,DEP00034,G00010,D00003
PRD0902852,CL00103,DEP00035,G00010,D00003
PRD0903209,CL00127,DEP00046,G00013,D00003
PRD0900607,CL00126,DEP00046,G00013,D00003
PRD0904291,CL00131,DEP00047,G00013,D00003
PRD0900754,CL00130,DEP00047,G00013,D00003
PRD0900091,CL00131,DEP00047,G00013,D00003
PRD0901931,CL00134,DEP00047,G00013,D00003
PRD0902762,CL00145,DEP00051,G00015,D00003
PRD0902790,CL00162,DEP00055,G00016,D00003
PRD0903149,CL00195,DEP00067,G00021,D00005
PRD0901492,CL00202,DEP00067,G00021,D00005
PRD0904279,CL00207,DEP00069,G00022,D00005
PRD0901960,CL00205,DEP00069,G00022,D00005
PRD0903141,CL00205,DEP00069,G00022,D00005
PRD0903623,CL00205,DEP00069,G00022,D00005
PRD0901691,CL00205,DEP00069,G00022,D00005
PRD0904546,CL00207,DEP00069,G00022,D00005
PRD0901756,CL00205,DEP00069,G00022,D00005
PRD0902048,CL00093,DEP00028,G00008,D00002
PRD0900255,CL00113,DEP00040,G00011,D00003
PRD0902024,CL00142,DEP00050,G00014,D00003
PRD0903895,CL00113,DEP00040,G00011,D00003
PRD0903440,CL00215,DEP00071,G00022,D00005
PRD0900793,CL00091,DEP00026,G00008,D00002
PRD0904276,CL00010,DEP00003,G00002,D00001
PRD0900171,CL00020,DEP00005,G00003,D00001
PRD0903594,CL00017,DEP00005,G00003,D00001
PRD0903167,CL00058,DEP00016,G00006,D00002
PRD0902770,CL00067,DEP00019,G00007,D00002
PRD0901053,CL00069,DEP00020,G00007,D00002
PRD0903488,CL00075,DEP00022,G00007,D00002
PRD0904282,CL00076,DEP00022,G00007,D00002
PRD0902478,CL00086,DEP00024,G00007,D00002
PRD0904647,CL00097,DEP00030,G00008,D00002
PRD0901280,CL00101,DEP00034,G00010,D00003
PRD0901320,CL00101,DEP00034,G00010,D00003
PRD0904935,CL00105,DEP00036,G00010,D00003
PRD0903346,CL00106,DEP00037,G00010,D00003
PRD0900994,CL00110,DEP00039,G00010,D00003
PRD0902878,CL00116,DEP00042,G00011,D00003
PRD0903311,CL00129,DEP00046,G00013,D00003
PRD0903663,CL00129,DEP00046,G00013,D00003
PRD0904899,CL00134,DEP00047,G00013,D00003
PRD0900180,CL00136,DEP00048,G00013,D00003
PRD0902302,CL00141,DEP00049,G00014,D00003
PRD0904811,CL00147,DEP00051,G00015,D00003
PRD0900741,CL00154,DEP00052,G00015,D00003
PRD0903064,CL00154,DEP00052,G00015,D00003
PRD0902321,CL00148,DEP00052,G00015,D00003
PRD0904060,CL00155,DEP00053,G00016,D00003
PRD0901218,CL00198,DEP00067,G00021,D00005
PRD0902009,CL00205,DEP00069,G00022,D00005
PRD0901143,CL00180,DEP00061,G00018,D00004
PRD0902080,CL00214,DEP00071,G00022,D00005
PRD0904337,CL00046,DEP00012,G00004,D00002
PRD0904986,CL00067,DEP00019,G00007,D00002
PRD0902167,CL00075,DEP00022,G00007,D00002
PRD0903765,CL00076,DEP00022,G00007,D00002
PRD0904681,CL00075,DEP00022,G00007,D00002
PRD0904438,CL00087,DEP00025,G00008,D00002
PRD0904344,CL00087,DEP00025,G00008,D00002
PRD0901835,CL00123,DEP00044,G00012,D00003
PRD0902075,CL00140,DEP00049,G00014,D00003
PRD0900626,CL00144,DEP00051,G00015,D00003
PRD0902319,CL00144,DEP00051,G00015,D00003
PRD0904963,CL00150,DEP00052,G00015,D00003
PRD0901543,CL00151,DEP00052,G00015,D00003
PRD0904321,CL00156,DEP00053,G00016,D00003
PRD0904807,CL00160,DEP00054,G00016,D00003
PRD0902910,CL00201,DEP00067,G00021,D00005
PRD0900064,CL00209,DEP00069,G00022,D00005
PRD0902367,CL00209,DEP00069,G00022,D00005
PRD0904113,CL00209,DEP00069,G00022,D00005
PRD0900917,CL00209,DEP00069,G00022,D00005
PRD0900030,CL00185,DEP00062,G00018,D00004
PRD0904748,CL00142,DEP00050,G00014,D00003
PRD0900613,CL00236,DEP00084,G00028,D00008
PRD0902975,CL00093,DEP00028,G00008,D00002
PRD0904051,CL00001,DEP00001,G00001,D00001
PRD0903019,CL00010,DEP00003,G00002,D00001
PRD0904763,CL00010,DEP00003,G00002,D00001
PRD0901929,CL00044,DEP00011,G00004,D00002
PRD0904611,CL00041,DEP00011,G00004,D00002
PRD0903120,CL00047,DEP00012,G00004,D00002
PRD0904300,CL00058,DEP00016,G00006,D00002
PRD0901749,CL00065,DEP00019,G00007,D00002
PRD0903459,CL00065,DEP00019,G00007,D00002
PRD0900973,CL00067,DEP00019,G00007,D00002
PRD0902773,CL00067,DEP00019,G00007,D00002
PRD0904925,CL00070,DEP00020,G00007,D00002
PRD0903837,CL00069,DEP00020,G00007,D00002
PRD0904603,CL00070,DEP00020,G00007,D00002
PRD0904106,CL00076,DEP00022,G00007,D00002
PRD0904021,CL00075,DEP00022,G00007,D00002
PRD0904932,CL00076,DEP00022,G00007,D00002
PRD0900560,CL00076,DEP00022,G00007,D00002
PRD0904395,CL00075,DEP00022,G00007,D00002
PRD0902234,CL00076,DEP00022,G00007,D00002
PRD0900343,CL00076,DEP00022,G00007,D00002
PRD0901403,CL00085,DEP00024,G00007,D00002
PRD0902753,CL00087,DEP00025,G00008,D00002
PRD0900242,CL00096,DEP00030,G00008,D00002
PRD0902152,CL00100,DEP00033,G00009,D00002
PRD0901337,CL00100,DEP00033,G00009,D00002
PRD0901633,CL00100,DEP00033,G00009,D00002
PRD0901999,CL00100,DEP00033,G00009,D00002
PRD0903025,CL00102,DEP00034,G00010,D00003
PRD0904764,CL00102,DEP00034,G00010,D00003
PRD0904974,CL00101,DEP00034,G00010,D00003
PRD0900491,CL00103,DEP00035,G00010,D00003
PRD0902494,CL00103,DEP00035,G00010,D00003
PRD0900048,CL00103,DEP00035,G00010,D00003
PRD0902617,CL00111,DEP00039,G00010,D00003
PRD0904740,CL00123,DEP00044,G00012,D00003
PRD0904330,CL00127,DEP00046,G00013,D00003
PRD0900215,CL00129,DEP00046,G00013,D00003
PRD0903177,CL00132,DEP00047,G00013,D00003
PRD0900318,CL00130,DEP00047,G00013,D00003
PRD0901519,CL00132,DEP00047,G00013,D00003
PRD0900363,CL00138,DEP00048,G00013,D00003
PRD0902283,CL00140,DEP00049,G00014,D00003
PRD0902680,CL00140,DEP00049,G00014,D00003
PRD0902746,CL00150,DEP00052,G00015,D00003
PRD0904334,CL00151,DEP00052,G00015,D00003
PRD0904460,CL00153,DEP00052,G00015,D00003
PRD0900005,CL00155,DEP00053,G00016,D00003
PRD0902408,CL00155,DEP00053,G00016,D00003
PRD0902566,CL00156,DEP00053,G00016,D00003
PRD0901341,CL00155,DEP00053,G00016,D00003
PRD0903016,CL00162,DEP00055,G00016,D00003
PRD0902432,CL00162,DEP00055,G00016,D00003
PRD0902939,CL00165,DEP00055,G00016,D00003
PRD0900422,CL00202,DEP00067,G00021,D00005
PRD0900598,CL00195,DEP00067,G00021,D00005
PRD0903335,CL00198,DEP00067,G00021,D00005
PRD0901199,CL00201,DEP00067,G00021,D00005
PRD0904169,CL00207,DEP00069,G00022,D00005
PRD0900696,CL00207,DEP00069,G00022,D00005
PRD0904122,CL00205,DEP00069,G00022,D00005
PRD0900333,CL00206,DEP00069,G00022,D00005
PRD0903638,CL00207,DEP00069,G00022,D00005
PRD0903039,CL00055,DEP00014,G00005,D00002
PRD0900413,CL00113,DEP00040,G00011,D00003
PRD0900721,CL00113,DEP00040,G00011,D00003
PRD0904942,CL00243,DEP00088,G00029,D00008
PRD0904165,CL00204,DEP00068,G00022,D00005
PRD0903622,CL00246,DEP00088,G00029,D00008
PRD0903636,CL00007,DEP00003,G00002,D00001
PRD0904318,CL00007,DEP00003,G00002,D00001
PRD0902212,CL00008,DEP00003,G00002,D00001
PRD0904214,CL00025,DEP00008,G00004,D00002
PRD0902567,CL00041,DEP00011,G00004,D00002
PRD0902372,CL00067,DEP00019,G00007,D00002
PRD0904170,CL00064,DEP00019,G00007,D00002
PRD0900054,CL00067,DEP00019,G00007,D00002
PRD0902486,CL00070,DEP00020,G00007,D00002
PRD0900759,CL00069,DEP00020,G00007,D00002
PRD0904267,CL00128,DEP00046,G00013,D00003
PRD0900122,CL00133,DEP00047,G00013,D00003
PRD0900151,CL00130,DEP00047,G00013,D00003
PRD0904410,CL00130,DEP00047,G00013,D00003
PRD0904226,CL00136,DEP00048,G00013,D00003
PRD0901820,CL00138,DEP00048,G00013,D00003
PRD0902404,CL00162,DEP00055,G00016,D00003
PRD0900029,CL00162,DEP00055,G00016,D00003
PRD0900556,CL00198,DEP00067,G00021,D00005
PRD0904775,CL00207,DEP00069,G00022,D00005
PRD0901145,CL00091,DEP00026,G00008,D00002
PRD0900240,CL00091,DEP00026,G00008,D00002
PRD0902409,CL00001,DEP00001,G00001,D00001
PRD0903289,CL00047,DEP00012,G00004,D00002
PRD0902045,CL00065,DEP00019,G00007,D00002
PRD0900211,CL00092,DEP00027,G00008,D00002
PRD0902737,CL00100,DEP00033,G00009,D00002
PRD0902615,CL00100,DEP00033,G00009,D00002
PRD0902651,CL00101,DEP00034,G00010,D00003
PRD0900102,CL00108,DEP00037,G00010,D00003
PRD0901083,CL00117,DEP00042,G00011,D00003
PRD0901992,CL00141,DEP00049,G00014,D00003
PRD0903597,CL00151,DEP00052,G00015,D00003
PRD0903965,CL00150,DEP00052,G00015,D00003
PRD0902330,CL00150,DEP00052,G00015,D00003
PRD0904097,CL00157,DEP00053,G00016,D00003
PRD0903398,CL00159,DEP00054,G00016,D00003
PRD0900213,CL00162,DEP00055,G00016,D00003
PRD0901029,CL00167,DEP00055,G00016,D00003
PRD0904455,CL00162,DEP00055,G00016,D00003
PRD0903326,CL00167,DEP00055,G00016,D00003
PRD0900589,CL00195,DEP00067,G00021,D00005
PRD0902027,CL00195,DEP00067,G00021,D00005
PRD0900597,CL00205,DEP00069,G00022,D00005
PRD0901972,CL00207,DEP00069,G00022,D00005
PRD0902991,CL00169,DEP00056,G00017,D00004
PRD0901312,CL00170,DEP00056,G00017,D00004
PRD0902561,CL00121,DEP00043,G00012,D00003
PRD0901377,CL00213,DEP00070,G00022,D00005
PRD0904583,CL00170,DEP00056,G00017,D00004
PRD0904201,CL00118,DEP00043,G00012,D00003
PRD0900068,CL00234,DEP00083,G00028,D00008
PRD0903501,CL00001,DEP00001,G00001,D00001
PRD0904379,CL00003,DEP00002,G00001,D00001
PRD0901697,CL00008,DEP00003,G00002,D00001
PRD0901797,CL00008,DEP00003,G00002,D00001
PRD0900486,CL00034,DEP00009,G00004,D00002
PRD0901073,CL00047,DEP00012,G00004,D00002
PRD0900112,CL00046,DEP00012,G00004,D00002
PRD0902733,CL00079,DEP00022,G00007,D00002
PRD0900862,CL00076,DEP00022,G00007,D00002
PRD0903316,CL00076,DEP00022,G00007,D00002
PRD0901119,CL00083,DEP00023,G00007,D00002
PRD0901468,CL00089,DEP00025,G00008,D00002
